doi_norm;inst_short_oa;inst_full_oa;institution_ror;affiliation_name;affiliation_identifier;affiliation_identifier_scheme;affiliation_scheme_uri;oa_full_norm;oa_short_norm;dc_aff_norm;manual_match
10.5281/zenodo.7695814;CDV;Transport Research Centre;https://ror.org/03rqbe322;Transport Research Centre - TRANSyT. Universidad Politécnica de Madrid;;;;transportresearch centre;cdv;transportresearch centre - transyt. universidad politecnica de madrid;""
10.5281/zenodo.7695814;CDV;Transport Research Centre;https://ror.org/03rqbe322;Transport Research Centre - TRANSyT. Universidad Politécnica de Madrid;;;;transportresearch centre;cdv;transportresearch centre - transyt. universidad politecnica de madrid;""
10.5281/zenodo.7695814;CDV;Transport Research Centre;https://ror.org/03rqbe322;Transport Research Centre - TRANSyT. Universidad Politécnica de Madrid;;;;transportresearch centre;cdv;transportresearch centre - transyt. universidad politecnica de madrid;""
10.5281/zenodo.7699047;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University, Brno, Czech Republic;;;;masarykuniversity;mu;masarykuniversity, brno, czech republic;""
10.5281/zenodo.7699047;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University, Brno, Czech Republic;;;;masarykuniversity;mu;masarykuniversity, brno, czech republic;""
10.5281/zenodo.7699047;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University, Brno, Czech Republic;;;;masarykuniversity;mu;masarykuniversity, brno, czech republic;""
10.5281/zenodo.7701916;Charles University;Charles University;https://ror.org/024d6js02;Charles University, Faculty of Science, Department of Zoology, Viničná 7, 12800 Prague 2, Czechia;;;;charlesuniversity;charlesuniversity;charlesuniversity, faculty of science, department of zoology, vinicna 7, 12800 prague 2, czechia;""
10.5281/zenodo.7701916;Charles University;Charles University;https://ror.org/024d6js02;Charles University, Faculty of Science, Department of Zoology, Viničná 7, 12800 Prague 2, Czechia;;;;charlesuniversity;charlesuniversity;charlesuniversity, faculty of science, department of zoology, vinicna 7, 12800 prague 2, czechia;""
10.5281/zenodo.7701916;Charles University;Charles University;https://ror.org/024d6js02;"Charles University, Faculty of Science, Department of Zoology, Viničná 7, 12800 Prague 2, Czechia; Museum of Eastern Bohemia in Hradec Králové, Eliščino nábřeží 465, 500 03 Hradec Králové 3, Czechia";;;;charlesuniversity;charlesuniversity;"charlesuniversity, faculty of science, department of zoology, vinicna 7, 12800 prague 2, czechia; museum of eastern bohemia in hradec kralove, eliscino nabrezi 465, 500 03 hradec kralove 3, czechia";""
10.5281/zenodo.7701916;MZM;Moravian Museum;https://ror.org/01jptvt03;Moravian museum, Department of Entomology, Hviezdoslavova 29a, 62700 Brno, Czechia;;;;moravianmuseum;mzm;moravianmuseum, department of entomology, hviezdoslavova 29a, 62700 brno, czechia;""
10.5281/zenodo.7704558;Charles University;Charles University;https://ror.org/024d6js02;Charles University;;;;charlesuniversity;charlesuniversity;charlesuniversity;""
10.5281/zenodo.7704558;Charles University;Charles University;https://ror.org/024d6js02;Charles University;;;;charlesuniversity;charlesuniversity;charlesuniversity;""
10.5281/zenodo.7708843;Charles University;Charles University;https://ror.org/024d6js02;Charles University;;;;charlesuniversity;charlesuniversity;charlesuniversity;""
10.5281/zenodo.7708843;Charles University;Charles University;https://ror.org/024d6js02;Charles University;;;;charlesuniversity;charlesuniversity;charlesuniversity;""
10.5281/zenodo.7708843;Charles University;Charles University;https://ror.org/024d6js02;Charles University;;;;charlesuniversity;charlesuniversity;charlesuniversity;""
10.5281/zenodo.7708843;Charles University;Charles University;https://ror.org/024d6js02;Charles University;;;;charlesuniversity;charlesuniversity;charlesuniversity;""
10.5281/zenodo.7708843;Charles University;Charles University;https://ror.org/024d6js02;Charles University;;;;charlesuniversity;charlesuniversity;charlesuniversity;""
10.5281/zenodo.7708843;Charles University;Charles University;https://ror.org/024d6js02;Charles University;;;;charlesuniversity;charlesuniversity;charlesuniversity;""
10.5281/zenodo.7708843;Charles University;Charles University;https://ror.org/024d6js02;Charles University;;;;charlesuniversity;charlesuniversity;charlesuniversity;""
10.5281/zenodo.7743107;University of Hradec Králové;University of Hradec Králové;https://ror.org/05k238v14;university of hradec kralove;;;;universityof hradec kralove;universityof hradec kralove;universityof hradec kralove;""
10.5281/zenodo.7747337;Astronomical Institute;Astronomical Institute;https://ror.org/03tp8z347;Astronomical Institute of the Czech Academy of Sciences;;;;astronomicalinstitute;astronomicalinstitute;astronomicalinstitute of the czech academy of sciences;""
10.5281/zenodo.7751344;CHMI;Czech Hydrometeorological Institute;https://ror.org/00xbsaf62;Czech Hydrometeorological Institute, Na Šabatce 17, 143 06 Praha, Czech Republic;;;;czechhydrometeorological institute;chmi;czechhydrometeorological institute, na sabatce 17, 143 06 praha, czech republic;""
10.5281/zenodo.7775772;Astronomical Institute;Astronomical Institute;https://ror.org/03tp8z347;Astronomical Institute of the Czech Academy of Sciences, 251 65 Ond\v{r}ejov, Czech Republic;;;;astronomicalinstitute;astronomicalinstitute;astronomicalinstitute of the czech academy of sciences, 251 65 ond\v{r}ejov, czech republic;""
10.5281/zenodo.7784920;IOCB;Institute of Organic Chemistry and Biochemistry;https://ror.org/04nfjn472;Institute of Organic Chemistry and Biochemistry of the Czech Academy of Sciences;;;;instituteof organic chemistry and biochemistry;iocb;instituteof organic chemistry and biochemistry of the czech academy of sciences;""
10.5281/zenodo.7784920;IOCB;Institute of Organic Chemistry and Biochemistry;https://ror.org/04nfjn472;Institute of Organic Chemistry and Biochemistry of the Czech Academy of Sciences;;;;instituteof organic chemistry and biochemistry;iocb;instituteof organic chemistry and biochemistry of the czech academy of sciences;""
10.5281/zenodo.7784920;IOCB;Institute of Organic Chemistry and Biochemistry;https://ror.org/04nfjn472;Institute of Organic Chemistry and Biochemistry of the Czech Academy of Sciences;;;;instituteof organic chemistry and biochemistry;iocb;instituteof organic chemistry and biochemistry of the czech academy of sciences;""
10.5281/zenodo.7784920;IOCB;Institute of Organic Chemistry and Biochemistry;https://ror.org/04nfjn472;Institute of Organic Chemistry and Biochemistry of the Czech Academy of Sciences;;;;instituteof organic chemistry and biochemistry;iocb;instituteof organic chemistry and biochemistry of the czech academy of sciences;""
10.5281/zenodo.7794875;Charles University;Charles University;https://ror.org/024d6js02;Charles University;;;;charlesuniversity;charlesuniversity;charlesuniversity;""
10.5281/zenodo.7794875;Charles University;Charles University;https://ror.org/024d6js02;Charles University;;;;charlesuniversity;charlesuniversity;charlesuniversity;""
10.5281/zenodo.7794875;Charles University;Charles University;https://ror.org/024d6js02;Charles University;;;;charlesuniversity;charlesuniversity;charlesuniversity;""
10.5281/zenodo.7794875;Charles University;Charles University;https://ror.org/024d6js02;Charles University;;;;charlesuniversity;charlesuniversity;charlesuniversity;""
10.5281/zenodo.7794875;Charles University;Charles University;https://ror.org/024d6js02;Charles University;;;;charlesuniversity;charlesuniversity;charlesuniversity;""
10.5281/zenodo.7794875;Charles University;Charles University;https://ror.org/024d6js02;Charles University;;;;charlesuniversity;charlesuniversity;charlesuniversity;""
10.5281/zenodo.7794875;Charles University;Charles University;https://ror.org/024d6js02;Charles University;;;;charlesuniversity;charlesuniversity;charlesuniversity;""
10.5281/zenodo.7799914;CULS;Czech University of Life Sciences Prague;https://ror.org/0415vcw02;Czech University of Life Sciences Prague;;;;czechuniversity of life sciences prague;culs;czechuniversity of life sciences prague;""
10.5281/zenodo.7799914;CULS;Czech University of Life Sciences Prague;https://ror.org/0415vcw02;Czech University of Life Sciences Prague;;;;czechuniversity of life sciences prague;culs;czechuniversity of life sciences prague;""
10.5281/zenodo.7801798;VUT;Brno University of Technology;https://ror.org/03613d656;Brno University of Technology;;;;brnouniversity of technology;vut;brnouniversity of technology;""
10.5281/zenodo.7802975;IM ;Institute of Microbiology;https://ror.org/02p1jz666;Institute of Microbiology of the Czech Academy of Sciences;;;;instituteof microbiology;im;instituteof microbiology of the czech academy of sciences;""
10.5281/zenodo.7803930;Charles University;Charles University;https://ror.org/024d6js02;Charles University, Faculty of Science, Department of Zoology, Prague, Czech Republic;;;;charlesuniversity;charlesuniversity;charlesuniversity, faculty of science, department of zoology, prague, czech republic;""
10.5281/zenodo.7804445;CGS;Czech Geological Survey;https://ror.org/02xz6bf62;Czech Geological Survey;;;;czechgeological survey;cgs;czechgeological survey;""
10.5281/zenodo.7804445;CGS;Czech Geological Survey;https://ror.org/02xz6bf62;Czech Geological Survey;;;;czechgeological survey;cgs;czechgeological survey;""
10.5281/zenodo.7850155;ÚFM AVČR;Institute of Physics of Materials;https://ror.org/02d02f052;Institute of Physics of Materials of the Czech Academy of Sciences;;;;instituteof physics of materials;ufmavcr;instituteof physics of materials of the czech academy of sciences;""
10.5281/zenodo.7858187;VUT;Brno University of Technology;https://ror.org/03613d656;Brno University of Technology;;;;brnouniversity of technology;vut;brnouniversity of technology;""
10.5281/zenodo.7858786;IOCB;Institute of Organic Chemistry and Biochemistry;https://ror.org/04nfjn472;Institute of Organic Chemistry and Biochemistry of the Czech Academy of Sciences;;;;instituteof organic chemistry and biochemistry;iocb;instituteof organic chemistry and biochemistry of the czech academy of sciences;""
10.5281/zenodo.7861940;IAC;Institute of Analytical Chemistry;https://ror.org/05g7knd32;Institute of Analytical Chemistry of the Czech Academy of Sciences;;;;instituteof analytical chemistry;iac;instituteof analytical chemistry of the czech academy of sciences;""
10.5281/zenodo.7863833;CEITEC ;Central European Institute of Technology;https://ror.org/01p7k1986;Central European Institute of Technology, Brno University of Technology, 612 00 Brno, Czech Republic;;;;centraleuropean institute of technology;ceitec;centraleuropean institute of technology, brno university of technology, 612 00 brno, czech republic;""
10.5281/zenodo.7866193;AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;Czech Academy of Sciences, Institute of Botany, Czech Republic;;;;czechacademy of sciences;avcr;czechacademy of sciences, institute of botany, czech republic;""
10.5281/zenodo.7875357;FGÚ;Institute of Physiology;https://ror.org/05xw0ep96;Institute of Physiology of the Czech Academy of Sciences;;;;instituteof physiology;fgu;instituteof physiology of the czech academy of sciences;""
10.5281/zenodo.7875357;FGÚ;Institute of Physiology;https://ror.org/05xw0ep96;Institute of Physiology of the Czech Academy of Sciences;;;;instituteof physiology;fgu;instituteof physiology of the czech academy of sciences;""
10.5281/zenodo.7875357;FGÚ;Institute of Physiology;https://ror.org/05xw0ep96;Institute of Physiology of the Czech Academy of Sciences;;;;instituteof physiology;fgu;instituteof physiology of the czech academy of sciences;""
10.5281/zenodo.7876976;Charles University;Charles University;https://ror.org/024d6js02;Charles University, Faculty of Arts, Institute of Information Studies and Librarianship;;;;charlesuniversity;charlesuniversity;charlesuniversity, faculty of arts, institute of information studies and librarianship;""
10.5281/zenodo.7877998;IBT;Institute of Biotechnology;https://ror.org/00wzqmx94;Institute of Biotechnology of the Czech Academy of Sciences;;;;instituteof biotechnology;ibt;instituteof biotechnology of the czech academy of sciences;""
10.5281/zenodo.7877998;IBT;Institute of Biotechnology;https://ror.org/00wzqmx94;Institute of Biotechnology of the Czech Academy of Sciences;;;;instituteof biotechnology;ibt;instituteof biotechnology of the czech academy of sciences;""
10.5281/zenodo.7889369;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.5281/zenodo.7889369;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.5281/zenodo.7889369;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.5281/zenodo.7889369;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.5281/zenodo.7889369;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.5281/zenodo.7889369;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.5281/zenodo.7889691;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.5281/zenodo.7889691;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.5281/zenodo.7889691;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.5281/zenodo.7889691;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.5281/zenodo.7889691;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
10.5281/zenodo.7889691;MU;Masaryk University;https://ror.org/02j46qs45;Masaryk University;;;;masarykuniversity;mu;masarykuniversity;""
